Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Grass,Fire,Water,Bug,Normal,Poison,Electric,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Ice,Dragon,Dark,Steel,Flying,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6
Mawile,-0.754691513351537,0.18493499322903273,0.358025230704052,-0.5449235270702799,-0.6077518110995983,-0.6293405378089266,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0
MawileMega Mawile,-0.754691513351537,0.8015134244989897,1.6415573147875908,-0.5449235270702799,0.8305012546589539,-0.6293405378089266,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0
Aron,-0.754691513351537,-0.2774988302234349,0.839349762235379,-1.0036133646715257,-1.1470967107590553,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
Lairon,-0.3628220964103872,0.33907960104652196,2.1228818463189176,-0.6978201396040286,-0.7875334443194173,-0.9736658217968498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
Aggron,0.029047320530762477,0.9556580323164788,3.4064139304024565,-0.39202691453653127,-0.4279701778797793,-0.6293405378089266,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
AggronMega Aggron,0.029047320530762477,1.8805256792214142,5.010829035506879,-0.39202691453653127,0.29115635499949677,-0.6293405378089266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0
Meditite,-1.5384303472338363,-1.2023664771283702,-0.604623832358602,-1.0036133646715257,-0.6077518110995983,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Medicham,-0.3628220964103872,-0.5857880458584134,0.037142209683167365,-0.39202691453653127,0.11137472177967776,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,1,0,0,0
MedichamMega Medicham,-0.3628220964103872,0.6473688166815004,0.358025230704052,0.21955953559846322,0.4709379882193158,1.0922858821306891,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Electrike,-1.1465609302926867,-1.0482218693108811,-1.085948363889929,-0.23913030200278262,-1.1470967107590553,-0.11285261182704193,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Manectric,0.029047320530762477,-0.12335422240594572,-0.44418232184815964,0.9840425982672063,-0.4279701778797793,1.2644485241246506,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
ManectricMega Manectric,0.029047320530762477,-0.12335422240594572,0.1975837201936097,1.9014222734696982,0.29115635499949677,2.2974243760884203,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Plusle,-0.3628220964103872,-0.8940772614933918,-1.085948363889929,0.37245614813221184,0.11137472177967776,0.9201232401367275,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Minun,-0.3628220964103872,-1.2023664771283702,-0.7650653428690443,0.06666292306471461,0.4709379882193158,0.9201232401367275,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Volbeat,-0.16688738793981236,-0.18501206553294142,-0.604623832358602,-0.7895581071242777,0.11137472177967776,0.5757979561488044,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Illumise,-0.16688738793981236,-0.9865640261838854,-0.604623832358602,0.005504278051215159,0.11137472177967776,0.5757979561488044,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Roselia,-0.754691513351537,-0.5857880458584134,-0.9255068533794867,0.8311459857334578,0.29115635499949677,-0.11285261182704193,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Gulpin,0.029047320530762477,-1.1098797124378768,-0.6688004365627789,-0.9118753971512766,-0.6796644643875259,-0.9736658217968498,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Swalot,1.2046555713542115,-0.18501206553294142,0.2938486264998751,0.005504278051215159,0.3990253349313882,-0.4571778958149651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Carvanha,-0.9506262218221118,0.33907960104652196,-1.7277144059316982,-0.23913030200278262,-1.8662232436383315,-0.11285261182704193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0
Sharpedo,0.029047320530762477,1.2639472479514573,-1.085948363889929,0.6782493731997091,-1.1470967107590553,0.9201232401367275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0
SharpedoMega Sharpedo,0.029047320530762477,1.8805256792214142,-0.12329930082727497,1.136939210800955,-0.2481885446599603,1.2644485241246506,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0
Wailmer,2.380263822177661,-0.2774988302234349,-1.2463898744003714,-0.08623368946903401,-1.3268783439788745,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Wailord,3.9477414899422594,0.33907960104652196,-0.9255068533794867,0.5253527606659605,-0.9673150775392364,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Numel,-0.3628220964103872,-0.5857880458584134,-1.085948363889929,-0.23913030200278262,-0.9673150775392364,-1.1458284637908114,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Camerupt,0.029047320530762477,0.6473688166815004,-0.12329930082727497,0.9840425982672063,0.11137472177967776,-0.9736658217968498,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
CameruptMega Camerupt,0.029047320530762477,1.2639472479514573,0.839349762235379,2.2072154985371952,1.1900645210985918,-1.662316389772696,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Torkoal,0.029047320530762477,0.18493499322903273,2.1228818463189176,0.37245614813221184,-0.06840691144014126,-1.662316389772696,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Spoink,-0.3628220964103872,-1.6648003005808378,-1.2463898744003714,-0.08623368946903401,0.29115635499949677,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Grumpig,0.42091673747191216,-1.0482218693108811,-0.2837408113377173,0.5253527606659605,1.3698461543184108,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Spinda,-0.3628220964103872,-0.5857880458584134,-0.44418232184815964,-0.39202691453653127,-0.4279701778797793,-0.2850152538210035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Trapinch,-0.9506262218221118,0.6473688166815004,-0.9255068533794867,-0.8507167521377771,-0.9673150775392364,-2.0066416737606194,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Vibrava,-0.754691513351537,-0.2774988302234349,-0.7650653428690443,-0.6978201396040286,-0.7875334443194173,0.059310030166919644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0
Flygon,0.42091673747191216,0.6473688166815004,0.1975837201936097,0.21955953559846322,0.29115635499949677,1.0922858821306891,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0
Cacnea,-0.754691513351537,0.18493499322903273,-1.085948363889929,0.37245614813221184,-1.1470967107590553,-1.1458284637908114,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Cacturne,0.029047320530762477,1.109802640133968,-0.44418232184815964,1.2898358233347036,-0.4279701778797793,-0.4571778958149651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0
Swablu,-0.9506262218221118,-1.2023664771283702,-0.44418232184815964,-1.0036133646715257,0.11137472177967776,-0.6293405378089266,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,0
Altaria,0.22498202900133732,-0.2774988302234349,0.5184667412144943,-0.08623368946903401,1.1900645210985918,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0
AltariaMega Altaria,0.22498202900133732,0.9556580323164788,1.1602327832562638,1.136939210800955,1.1900645210985918,0.4036353141548428,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0
Zangoose,0.1466081456131074,1.109802640133968,-0.44418232184815964,-0.39202691453653127,-0.4279701778797793,0.7479605981427659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Seviper,0.1466081456131074,0.6473688166815004,-0.44418232184815964,0.8311459857334578,-0.4279701778797793,-0.11285261182704193,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Lunatone,0.029047320530762477,-0.7399326536759026,-0.2837408113377173,0.6782493731997091,0.4709379882193158,0.059310030166919644,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0,1,0,0,0
Solrock,0.029047320530762477,0.4932242088640112,0.358025230704052,-0.5449235270702799,-0.2481885446599603,0.059310030166919644,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0,1,0,0,0
Barboach,-0.754691513351537,-0.9557351046203875,-0.9896834575836636,-0.8201374296310274,-1.1111403841150915,-0.2850152538210035,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Whiscash,1.5965249882953614,-0.03086745771545218,-0.02703439452100957,0.09724224557146434,-0.032450584796177455,-0.2850152538210035,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Corphish,-1.0290001052103417,0.030790385411543508,-0.2837408113377173,-0.6978201396040286,-1.3268783439788745,-1.1458284637908114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Crawdaunt,-0.24526127132804232,1.2639472479514573,0.358025230704052,0.5253527606659605,-0.6077518110995983,-0.4571778958149651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0
Baltoy,-1.1465609302926867,-1.2023664771283702,-0.604623832358602,-1.0036133646715257,-0.06840691144014126,-0.4571778958149651,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Claydol,-0.3628220964103872,-0.2774988302234349,0.9997912727458214,-0.08623368946903401,1.729409420758049,0.23147267216088122,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0
Lileep,-0.1277004462456974,-1.1715375555648724,0.1013188138873443,-0.36144759202978155,0.5428506415072434,-1.5590188045763191,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0
Cradily,0.656038387636602,0.06161930697504135,0.7430848559291137,0.25013885810521297,1.2619771743865196,-0.8703682366004729,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0
Anorith,-0.9506262218221118,0.4932242088640112,-0.7650653428690443,-1.0036133646715257,-0.7875334443194173,0.23147267216088122,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0
Armaldo,0.22498202900133732,1.4180918557689466,0.839349762235379,-0.08623368946903401,0.29115635499949677,-0.8015031798028882,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0
Feebas,-1.930299764174986,-1.9730895162158164,-1.7277144059316982,-1.9209930398740176,-0.6077518110995983,0.4036353141548428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Milotic,1.0087208628836368,-0.5857880458584134,0.16549541809152124,0.8311459857334578,1.909191053977868,0.4380678425536351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Castform,0.029047320530762477,-0.2774988302234349,-0.12329930082727497,-0.08623368946903401,-0.06840691144014126,0.059310030166919644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
Kecleon,-0.3628220964103872,0.33907960104652196,-0.12329930082727497,-0.39202691453653127,1.729409420758049,-0.9736658217968498,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0
